variant,side,gate,rsi_n,th,exit,period,N,Win,AvgPct,PF,Hold,Stops,CAR,MaxDD,Sharpe,CapUsed,CorrSPY
L-mcslope-rsi3<10-chan,L,mcslope,3,10,chan,OOS,663,0.6093514328808446,0.00839801589545766,1.5017527686762322,10.327300150829563,0.1282051282051282,0.1270805775095516,-0.16132865709091682,1.050174428370007,0.4400222965440357,0.6043135737707741
L-mcslope-rsi3<10-sma5+choch,L,mcslope,3,10,sma5+choch,IS,539,0.588126159554731,-0.002154745177051892,0.864408550924402,4.705009276437848,0.15955473098330242,0.0069335486799186885,-0.16851458902255723,0.12235372484740416,0.20449735449735448,0.3667752720077564
L-mcslope-rsi3<10-sma5+choch,L,mcslope,3,10,sma5+choch,OOS,676,0.6242603550295858,0.0045503340880312226,1.4356646146785355,5.1079881656804735,0.060650887573964495,0.06579864676414249,-0.08717413573550259,0.7769072078811086,0.24492753623188404,0.4979631833690397
L-mcslope-rsi3<10-time5,L,mcslope,3,10,time5,IS,539,0.4675324675324675,-0.004515385993698748,0.7828479028946712,6.617810760667903,0.15213358070500926,-0.01965891211027382,-0.18335010295368315,-0.12249877228782632,0.2683862433862434,0.4447686912788238
L-mcslope-rsi3<10-time5,L,mcslope,3,10,time5,OOS,673,0.5601783060921248,0.005667848353956857,1.4309385902335596,7.063893016344725,0.04903417533432392,0.08623006316697457,-0.11970404198703244,0.8714609507786686,0.3259754738015607,0.5310229726676191
L-mcslope-rsi3<15-sma5,L,mcslope,3,15,sma5,IS,1131,0.6251105216622458,0.00016219096843615765,1.0113198122211702,5.157382847038019,0.14235190097259062,0.008320740640922475,-0.2190730656608494,0.12942732510154645,0.37142857142857144,0.47450288086791537
L-mcslope-rsi3<15-sma5,L,mcslope,3,15,sma5,OOS,1426,0.6409537166900421,0.005750587161614681,1.5393078943913105,5.510518934081347,0.07152875175315568,0.16449051802668824,-0.13699978215554798,1.243251125996694,0.4536231884057971,0.581390566321317
L-mcslope-rsi3<15-rsi,L,mcslope,3,15,rsi,IS,1091,0.5600366636113657,-0.0022452753969604148,0.9012628630718438,9.31897341888176,0.2153987167736022,-0.09092741447710584,-0.2873865557682307,-0.5521824895158028,0.5415343915343915,0.6279852795706622
L-mcslope-rsi3<15-rsi,L,mcslope,3,15,rsi,OOS,1379,0.6482958665699783,0.008627925276434183,1.5333685638853098,9.536620739666425,0.12835387962291517,0.2371841080542303,-0.2146817240339315,1.4941682883462806,0.6411371237458193,0.6565117293110109
L-mcslope-rsi3<15-chan,L,mcslope,3,15,chan,IS,1085,0.5317972350230414,-0.0027148480657734468,0.8838368032775988,10.192626728110598,0.22304147465437787,-0.05386855047672667,-0.2828449778994152,-0.292053474873234,0.5698412698412698,0.6091463960284905
L-mcslope-rsi3<15-chan,L,mcslope,3,15,chan,OOS,1360,0.611764705882353,0.009352186018103285,1.5426814110738487,10.666911764705882,0.1375,0.25076605800628093,-0.21939860748231077,1.5538741751162286,0.6787068004459308,0.6594211879065067
L-mcslope-rsi3<15-sma5+choch,L,mcslope,3,15,sma5+choch,IS,1141,0.6126205083260298,4.216223244745756e-05,1.003064085075024,4.765118317265556,0.12795793163891322,0.009746683042982873,-0.2240782660604279,0.1423500840049391,0.35423280423280423,0.44146973661483924
L-mcslope-rsi3<15-sma5+choch,L,mcslope,3,15,sma5+choch,OOS,1451,0.6202618883528601,0.005328805981800169,1.5216548283601916,4.991729841488628,0.06202618883528601,0.17398788829085943,-0.1172633070901763,1.3658848088604543,0.4377926421404682,0.5557208955092537
L-mcslope-rsi3<15-time5,L,mcslope,3,15,time5,IS,1139,0.5065847234416154,-0.0009696742253349585,0.9452241610036476,6.8121158911325725,0.10798946444249341,-0.029950473149916834,-0.24043907873664105,-0.15737813921728766,0.4518518518518519,0.5307965044386764
L-mcslope-rsi3<15-time5,L,mcslope,3,15,time5,OOS,1431,0.5618448637316562,0.007686291411980115,1.5961265109712455,7.03424178895877,0.0517120894479385,0.23327261370309316,-0.1863873520057684,1.623121609599297,0.5531772575250836,0.6191446539099006
S-sma200-rsi2<5-sma5,S,sma200,2,5,sma5,IS,662,0.6631419939577039,0.008954437562667252,1.6568471924538062,5.122356495468278,0.08761329305135952,0.06610780056237076,-0.14856809152115247,0.6402457022558523,0.2541005291005291,-0.4439643836720856
S-sma200-rsi2<5-sma5,S,sma200,2,5,sma5,OOS,578,0.5570934256055363,-0.005011033591660058,0.7169768958112821,5.91522491349481,0.11937716262975778,-0.0437471885879861,-0.18027676415428073,-0.6092671402192743,0.26889632107023415,-0.3221287910111068
S-sma200-rsi2<5-rsi,S,sma200,2,5,rsi,IS,647,0.6491499227202473,0.007863758149699078,1.4486280524813393,6.792890262751159,0.12210200927357033,0.060043751158921355,-0.21188398579638612,0.5411033661958043,0.30158730158730157,-0.47594237043404863
S-sma200-rsi2<5-rsi,S,sma200,2,5,rsi,OOS,568,0.5563380281690141,-0.007037310835438183,0.6815772397744997,7.362676056338028,0.17077464788732394,-0.06222848253523661,-0.2335412625674047,-0.7602460089473164,0.31560758082497214,-0.34583511323193483
S-sma200-rsi2<5-chan,S,sma200,2,5,chan,IS,630,0.5682539682539682,0.006325262680882927,1.2747950427446484,10.123809523809523,0.12857142857142856,0.004343995548693247,-0.22440466782975632,0.10052186041645478,0.373015873015873,-0.5386883303517441
S-sma200-rsi2<5-chan,S,sma200,2,5,chan,OOS,551,0.47005444646098005,-0.010706627033667622,0.6228146131599347,10.373865698729583,0.20689655172413793,-0.0922264772162582,-0.3217454872306549,-0.99482590055399,0.40869565217391307,-0.4349390937542809
S-sma200-rsi2<5-sma5+choch,S,sma200,2,5,sma5+choch,IS,697,0.6370157819225251,0.007111265413927167,1.599680699999059,4.319942611190818,0.06169296987087518,0.07772543185902547,-0.12768777488343086,0.751797318766202,0.23584656084656083,-0.4314856527679482
S-sma200-rsi2<5-sma5+choch,S,sma200,2,5,sma5+choch,OOS,608,0.5345394736842105,-0.0041830550662895535,0.7298115691342055,4.9144736842105265,0.08717105263157894,-0.037918989833799266,-0.1599886272152128,-0.5717801819296778,0.24414715719063546,-0.2974969806245777
S-sma200-rsi2<5-time5,S,sma200,2,5,time5,IS,676,0.5458579881656804,0.0091896191189699,1.5573445749175578,6.982248520710059,0.05621301775147929,0.04254230491586597,-0.19590785215147966,0.38343197013762664,0.31653439153439156,-0.48469198222138166
S-sma200-rsi2<5-time5,S,sma200,2,5,time5,OOS,590,0.4661016949152542,-0.00444288757475588,0.77258207106965,7.077966101694916,0.06949152542372881,-0.05855320272619491,-0.23355530085288312,-0.7289379011726982,0.2853957636566332,-0.3313112531578649
S-sma200-rsi2<10-sma5,S,sma200,2,10,sma5,IS,1287,0.6293706293706294,0.004530993551048199,1.298663139255158,5.375291375291376,0.09013209013209013,0.014778299582648202,-0.19768335215791533,0.17286017316017602,0.3552910052910053,-0.4949729804801836
S-sma200-rsi2<10-sma5,S,sma200,2,10,sma5,OOS,1063,0.5634995296331138,-0.005290872584106895,0.7163494851627235,5.860771401693321,0.14205079962370648,-0.13904365288216514,-0.45834089882311946,-1.114958684362214,0.4600891861761427,-0.32836988776875553
S-sma200-rsi2<10-rsi,S,sma200,2,10,rsi,IS,1227,0.6226568867155664,0.0037012095236237464,1.1936425633656365,6.972290138549307,0.11572942135289324,-0.02018712776083953,-0.2883865103020644,-0.04465739389055427,0.4033068783068783,-0.5084956017603907
S-sma200-rsi2<10-rsi,S,sma200,2,10,rsi,OOS,1025,0.5629268292682926,-0.006181706710297101,0.7121721672856753,7.1502439024390245,0.16975609756097562,-0.14233837863721055,-0.4642241069756645,-1.096798108251616,0.5118171683389074,-0.3390208826362585
S-sma200-rsi2<10-chan,S,sma200,2,10,chan,IS,1132,0.5353356890459364,-0.0012045683960792122,0.9561297283189063,10.745583038869258,0.14664310954063603,-0.10258974067282944,-0.3629107324455034,-0.5121238437365289,0.5067460317460317,-0.5783502000268772
S-sma200-rsi2<10-chan,S,sma200,2,10,chan,OOS,948,0.47151898734177217,-0.009489048770230163,0.6528856282678278,10.477848101265822,0.20358649789029537,-0.19150247584676905,-0.566805707610106,-1.454922814258638,0.6185061315496098,-0.40334200740224824
S-sma200-rsi2<10-sma5+choch,S,sma200,2,10,sma5+choch,IS,1379,0.5888324873096447,0.002983238707210703,1.217920302037382,4.490210297316897,0.06453952139231327,0.0008499996319657477,-0.22418328379267793,0.07884340532139139,0.33492063492063495,-0.47971036295529806
S-sma200-rsi2<10-sma5+choch,S,sma200,2,10,sma5+choch,OOS,1143,0.5345581802274716,-0.0041010620804275005,0.7392911531106809,4.776902887139108,0.10061242344706911,-0.1163637923700297,-0.40640023026648486,-0.9584413769579507,0.42831661092530665,-0.3123677186671071
S-sma200-rsi2<10-time5,S,sma200,2,10,time5,IS,1303,0.5241749808135073,0.006367464527298937,1.3604713675497044,7.010744435917115,0.05372217958557176,0.04379452484896196,-0.2793781061683549,0.32738781385541954,0.43637566137566136,-0.5434332002549167
S-sma200-rsi2<10-time5,S,sma200,2,10,time5,OOS,1083,0.45060018467220686,-0.006261344609407506,0.7027377046374381,7.013850415512465,0.07663896583564174,-0.15014701897102511,-0.47633020742081555,-1.2836017658191767,0.5071348940914159,-0.3786500171967439
S-sma200-rsi2<15-sma5,S,sma200,2,15,sma5,IS,1794,0.6270903010033445,0.002223223043706508,1.1383940458515103,5.495540691192865,0.09308807134894091,-0.05101062165510817,-0.3211949161298524,-0.23871854550649851,0.44047619047619047,-0.5285370699278957
S-sma200-rsi2<15-sma5,S,sma200,2,15,sma5,OOS,1444,0.5491689750692521,-0.00609298306279265,0.6758724931355848,5.889889196675901,0.13850415512465375,-0.1719281193155271,-0.5142426410996819,-1.3208555677934812,0.535897435897436,-0.3873964711240251
S-sma200-rsi2<15-rsi,S,sma200,2,15,rsi,IS,1687,0.6289270895080024,0.0012354787543585237,1.0610078809854198,6.986366330764671,0.12151748666271488,-0.0788255425483515,-0.3700309980036647,-0.37611566250083395,0.49206349206349204,-0.5429178475235369
S-sma200-rsi2<15-rsi,S,sma200,2,15,rsi,OOS,1364,0.5498533724340176,-0.00705018088883163,0.6721623107116039,7.2162756598240465,0.16715542521994134,-0.16508173591847197,-0.4964090543701395,-1.2210459171385426,0.5845039018952062,-0.41266153756573215
S-sma200-rsi2<15-chan,S,sma200,2,15,chan,IS,1501,0.519653564290473,-0.004194543649692826,0.8559168106187893,10.906062624916721,0.15056628914057296,-0.15342089516027857,-0.4647617256649611,-0.7494125931678521,0.6026455026455027,-0.6103163848437847
S-sma200-rsi2<15-chan,S,sma200,2,15,chan,OOS,1211,0.47481420313790257,-0.010419777512149333,0.6291914825148157,10.728323699421965,0.2014863748967795,-0.2058073629422199,-0.5817255599067096,-1.4601849171383656,0.6924191750278708,-0.4861994006117744
S-sma200-rsi2<15-sma5+choch,S,sma200,2,15,sma5+choch,IS,1955,0.578005115089514,0.0004414103197280491,1.0295968985687567,4.492071611253197,0.0670076726342711,-0.07949439778604239,-0.35752324518217193,-0.42175491721280955,0.4708994708994709,-0.5173418698656276
S-sma200-rsi2<15-sma5+choch,S,sma200,2,15,sma5+choch,OOS,1577,0.5218769816106531,-0.004521855156128052,0.7122005847435362,4.769816106531389,0.09448319594166138,-0.13605360633469765,-0.4313427805720189,-1.0760449718653557,0.4986622073578596,-0.3788202326170791
S-sma200-rsi2<15-time5,S,sma200,2,15,time5,IS,1807,0.5135583840619812,0.0038295543984914727,1.2048173201078074,7.026563364692861,0.05478693967902601,-0.03109649641765111,-0.31988317920446263,-0.06807344555945863,0.5294973544973545,-0.5717346684614433
S-sma200-rsi2<15-time5,S,sma200,2,15,time5,OOS,1463,0.43677375256322626,-0.007487536838931494,0.651476025155499,7.034176349965824,0.08270676691729323,-0.16711235440486527,-0.5146887536544913,-1.211989992068207,0.6173913043478262,-0.480202269126393
S-sma200-rsi3<5-sma5,S,sma200,3,5,sma5,IS,117,0.6666666666666666,0.01383869151108616,1.9605063546409427,5.119658119658119,0.11965811965811966,0.03182514441747286,-0.0764903580525862,0.6074504535083178,0.053042328042328044,-0.21103168284708057
S-sma200-rsi3<5-sma5,S,sma200,3,5,sma5,OOS,124,0.6774193548387096,0.0002905412964400064,1.020823239172987,5.508064516129032,0.10483870967741936,0.0007164304608127114,-0.032770282445785615,0.03904185472409612,0.052285395763656636,-0.13394454552687474
S-sma200-rsi3<5-rsi,S,sma200,3,5,rsi,IS,115,0.6086956521739131,0.00684824652668334,1.2863557897704885,8.556521739130435,0.16521739130434782,0.008740335896022522,-0.09437264398469769,0.15043813594944222,0.08267195767195767,-0.26059327739090726
S-sma200-rsi3<5-rsi,S,sma200,3,5,rsi,OOS,121,0.5537190082644629,-0.006945352658649374,0.7538127343997536,10.132231404958677,0.24793388429752067,-0.024577510045999063,-0.14272354682019095,-0.47397633976820225,0.09353400222965441,-0.21361024716321902
S-sma200-rsi3<5-chan,S,sma200,3,5,chan,IS,115,0.6,0.011975226781398339,1.5743971825402452,7.739130434782608,0.14782608695652175,0.025377097450062225,-0.09058442231164043,0.3964270056814381,0.07592592592592594,-0.25454951950723376
S-sma200-rsi3<5-chan,S,sma200,3,5,chan,OOS,122,0.5737704918032787,-0.0033303347500774983,0.8572343339068602,8.647540983606557,0.1885245901639344,-0.012058000414775782,-0.08740739822938326,-0.2656452883541137,0.08082497212931995,-0.19129060133579048
S-sma200-rsi3<5-sma5+choch,S,sma200,3,5,sma5+choch,IS,121,0.6528925619834711,0.010731401564464449,1.844225152821839,4.2809917355371905,0.08264462809917356,0.03394122435869473,-0.07566152952940042,0.6437047674467213,0.04550264550264551,-0.2054174121200282
S-sma200-rsi3<5-sma5+choch,S,sma200,3,5,sma5+choch,OOS,128,0.6484375,0.0016676744985543823,1.1491974014459791,4.5703125,0.0703125,0.005756614809791172,-0.029351256128513414,0.24127144336180822,0.044704570791527315,-0.11789062608831144
S-sma200-rsi3<5-time5,S,sma200,3,5,time5,IS,119,0.5546218487394958,0.010234276446010467,1.6518795264800537,6.949579831932773,0.07563025210084033,0.03438298489539604,-0.05769326172203404,0.499816010065041,0.07063492063492065,-0.23776099010858107
S-sma200-rsi3<5-time5,S,sma200,3,5,time5,OOS,123,0.5040650406504065,-0.002791768499066915,0.8430961089247416,7.073170731707317,0.08943089430894309,-0.009973115614553385,-0.05400200187853754,-0.2537548628236574,0.06610925306577481,-0.1588355517791335
S-sma200-rsi3<10-sma5,S,sma200,3,10,sma5,IS,408,0.6617647058823529,0.009875821227006804,1.69364303713166,5.127450980392157,0.09803921568627451,0.06465771194305625,-0.12456345074970754,0.7453268716424999,0.1588624338624339,-0.34362905013887346
S-sma200-rsi3<10-sma5,S,sma200,3,10,sma5,OOS,375,0.5946666666666667,-0.006989065883720679,0.6507979500476266,5.762666666666667,0.14666666666666667,-0.06678277759285378,-0.24979150755712587,-1.0050615794495,0.1978818283166109,-0.283741494518021
S-sma200-rsi3<10-rsi,S,sma200,3,10,rsi,IS,387,0.6149870801033591,0.006182260977104544,1.2614202087508375,9.155038759689923,0.165374677002584,0.06648680299299992,-0.17087631954985083,0.6141192408083681,0.24417989417989416,-0.40826860829290484
S-sma200-rsi3<10-rsi,S,sma200,3,10,rsi,OOS,360,0.5083333333333333,-0.013607828333724696,0.5572266846717624,9.9,0.2388888888888889,-0.09742327706264342,-0.3517069227702677,-1.229730460195299,0.28651059085841696,-0.3256585277096223
S-sma200-rsi3<10-chan,S,sma200,3,10,chan,IS,393,0.5903307888040712,0.007031268424219334,1.31959382639797,9.198473282442748,0.15521628498727735,0.05533152206022729,-0.19115657075741044,0.5232998398873225,0.24854497354497354,-0.42851196285839105
S-sma200-rsi3<10-chan,S,sma200,3,10,chan,OOS,357,0.46218487394957986,-0.015179149093522588,0.5193675996090306,9.817927170868348,0.23249299719887956,-0.11993019259559756,-0.39762240994513,-1.510307658092153,0.28182831661092533,-0.34447737057044475
S-sma200-rsi3<10-sma5+choch,S,sma200,3,10,sma5+choch,IS,433,0.6235565819861432,0.007522093723740989,1.6181435827916892,4.117782909930716,0.06697459584295612,0.056888358709720865,-0.10869858219271944,0.70927838790717,0.14021164021164023,-0.32827146193347756
S-sma200-rsi3<10-sma5+choch,S,sma200,3,10,sma5+choch,OOS,400,0.5625,-0.005050821301264543,0.6933018922723825,4.735,0.1075,-0.05290307884399492,-0.20667731288497915,-0.9014325367816202,0.18160535117056856,-0.26154830602582907
S-sma200-rsi3<10-time5,S,sma200,3,10,time5,IS,417,0.5539568345323741,0.010732561429044786,1.6830536882479814,6.983213429256595,0.05995203836930456,0.07832550066581456,-0.1301747677148669,0.7613155764953979,0.20489417989417985,-0.3850065597367141
S-sma200-rsi3<10-time5,S,sma200,3,10,time5,OOS,386,0.4481865284974093,-0.008506457126582918,0.6268048465851047,6.992227979274611,0.09067357512953368,-0.07959025890084492,-0.30868081407379766,-1.0950950883923556,0.2338907469342252,-0.32121816750177185
S-sma200-rsi3<15-sma5,S,sma200,3,15,sma5,IS,802,0.6296758104738155,0.00494498910634838,1.3295576379537617,5.2817955112219455,0.09476309226932668,0.062190688722570275,-0.1664098027066021,0.5868137368618833,0.28399470899470897,-0.46564863718132116
S-sma200-rsi3<15-sma5,S,sma200,3,15,sma5,OOS,681,0.5594713656387665,-0.005992991341139318,0.6854554911346131,5.976505139500734,0.14096916299559473,-0.08683407932706844,-0.28755801680993665,-0.9924979769937323,0.327536231884058,-0.3115904637838131
S-sma200-rsi3<15-rsi,S,sma200,3,15,rsi,IS,752,0.5625,0.0007762214757983812,1.0302998974917634,9.513297872340425,0.15824468085106383,-0.013322928006647916,-0.23018904874358193,-0.020793893470526598,0.39708994708994705,-0.529523602550723
S-sma200-rsi3<15-rsi,S,sma200,3,15,rsi,OOS,643,0.5194401244167963,-0.010017153718116198,0.6366147150506162,9.684292379471229,0.2130637636080871,-0.11983072183345322,-0.3822611428838478,-1.1597522815303714,0.45273132664437016,-0.3999913347395679
S-sma200-rsi3<15-chan,S,sma200,3,15,chan,IS,747,0.5609103078982597,0.001876428513447931,1.0756855857271923,9.981258366800535,0.14725568942436412,-0.024210947322824028,-0.22847737180847216,-0.09344551725824234,0.398015873015873,-0.545857845034078
S-sma200-rsi3<15-chan,S,sma200,3,15,chan,OOS,638,0.4890282131661442,-0.01013194736393153,0.6381787580433542,10.130094043887148,0.21003134796238246,-0.11763518657882843,-0.3760289769927726,-1.1286393055172184,0.4633221850613155,-0.42519743595775567
S-sma200-rsi3<15-sma5+choch,S,sma200,3,15,sma5+choch,IS,871,0.5993111366245695,0.0033247310281507014,1.2567762488023795,4.274397244546498,0.06314580941446613,0.06231963320916423,-0.15685753589001394,0.6000472778704987,0.2654761904761905,-0.4551876158352181
S-sma200-rsi3<15-sma5+choch,S,sma200,3,15,sma5+choch,OOS,748,0.5387700534759359,-0.004120498386096737,0.7340460782999036,4.754010695187166,0.09491978609625669,-0.06577344738444757,-0.22543780450912376,-0.8286480631835831,0.30312151616499444,-0.3027435971154058
S-sma200-rsi3<15-time5,S,sma200,3,15,time5,IS,821,0.5152253349573691,0.0053881687039495025,1.299935104604789,6.97563946406821,0.06090133982947625,0.057485090269810746,-0.19370775380729088,0.4696774865825375,0.34801587301587306,-0.49833290579691153
S-sma200-rsi3<15-time5,S,sma200,3,15,time5,OOS,709,0.46685472496473907,-0.005220768497509067,0.7416967653088412,7.011283497884344,0.07898448519040903,-0.09302122542749347,-0.31494522737435793,-1.0581262712840256,0.3521739130434782,-0.3509006470019104
S-mcslope-rsi2<5-sma5,S,mcslope,2,5,sma5,IS,736,0.626358695652174,0.00528969354852142,1.3832634518513236,5.434782608695652,0.08559782608695653,0.044802914756720824,-0.1670771208109234,0.45773236154683267,0.30304232804232806,-0.4243741904073416
S-mcslope-rsi2<5-sma5,S,mcslope,2,5,sma5,OOS,842,0.5641330166270784,-0.005106326352674081,0.713521012919557,5.894299287410926,0.12114014251781473,-0.04310471041463193,-0.18502954511446035,-0.545691417949587,0.30568561872909705,-0.36091566564775035
S-mcslope-rsi2<5-rsi,S,mcslope,2,5,rsi,IS,730,0.6315068493150685,0.005424964415159099,1.320304291513967,7.178082191780822,0.11232876712328767,0.05621602920881208,-0.15820933517175528,0.5127330047681748,0.3615079365079365,-0.46896924036310256
S-mcslope-rsi2<5-rsi,S,mcslope,2,5,rsi,OOS,832,0.5612980769230769,-0.006645931595114748,0.6889636709841783,7.527644230769231,0.16105769230769232,-0.06287745685542967,-0.21830966581808542,-0.7086221493225077,0.3738015607580825,-0.3944734000614456
S-mcslope-rsi2<5-chan,S,mcslope,2,5,chan,IS,711,0.530239099859353,0.002611092167617434,1.110310629928499,11.147679324894515,0.12939521800281295,0.0034826348022856113,-0.21205773197779887,0.09483235961953335,0.4621693121693121,-0.5301485872366855
S-mcslope-rsi2<5-chan,S,mcslope,2,5,chan,OOS,816,0.4632352941176471,-0.009776732183984555,0.6445304185351208,11.10906862745098,0.20220588235294118,-0.0914077520531158,-0.2945258848252429,-0.8550749450173634,0.512263099219621,-0.5078228163709305
S-mcslope-rsi2<5-sma5+choch,S,mcslope,2,5,sma5+choch,IS,740,0.6148648648648649,0.003940545039460737,1.289999797107598,5.0797297297297295,0.07972972972972973,0.03321957050996582,-0.1644297775734299,0.360941037524129,0.2920634920634921,-0.42468493585001754
S-mcslope-rsi2<5-sma5+choch,S,mcslope,2,5,sma5+choch,OOS,850,0.5517647058823529,-0.004160696821925931,0.7455530115561608,5.470588235294118,0.10705882352941176,-0.04022203650864109,-0.16939719033763323,-0.5275982577666753,0.2905239687848384,-0.34988081320465403
S-mcslope-rsi2<5-time5,S,mcslope,2,5,time5,IS,741,0.5290148448043185,0.006071001392033901,1.3854968368792306,7.013495276653171,0.04588394062078273,0.05636227947775896,-0.1802680198311548,0.5196407963800099,0.353968253968254,-0.4713547815108944
S-mcslope-rsi2<5-time5,S,mcslope,2,5,time5,OOS,848,0.4634433962264151,-0.004631496555741749,0.7470922451948973,7.069575471698113,0.06367924528301887,-0.053197492264589696,-0.19507970981443357,-0.5734254807030986,0.3779264214046823,-0.4659406019768244
S-mcslope-rsi2<10-sma5,S,mcslope,2,10,sma5,IS,1552,0.6082474226804123,0.002807038716600043,1.188157240030583,5.543170103092783,0.0895618556701031,-0.0356951998230437,-0.3129431231511748,-0.1856450868406074,0.44298941798941793,-0.5153076453014465
S-mcslope-rsi2<10-sma5,S,mcslope,2,10,sma5,OOS,1659,0.5714285714285714,-0.0055711811239054455,0.6910432660000698,5.890295358649789,0.13140446051838456,-0.08676142100367412,-0.346784338212619,-0.7079415820947152,0.5792642140468226,-0.40298415779244795
S-mcslope-rsi2<10-rsi,S,mcslope,2,10,rsi,IS,1511,0.6075446724023825,0.0019553702791459573,1.1062503294248727,7.2164129715420255,0.11515552614162806,-0.07686863866154825,-0.33127455208421575,-0.43988194699147115,0.5108465608465609,-0.5368789472758421
S-mcslope-rsi2<10-rsi,S,mcslope,2,10,rsi,OOS,1621,0.5663170882171499,-0.006608039397967632,0.6809201510030723,7.347316471314004,0.15484268969771744,-0.10051238053894307,-0.37562842855505285,-0.7789465791762124,0.6448160535117058,-0.4324671452803119
S-mcslope-rsi2<10-chan,S,mcslope,2,10,chan,IS,1398,0.5,-0.003218604786372458,0.8822698059064126,11.603004291845494,0.15379113018597998,-0.09893212751696301,-0.368851473819244,-0.5063635958070891,0.6325396825396826,-0.6306571369594345
S-mcslope-rsi2<10-chan,S,mcslope,2,10,chan,OOS,1511,0.4612839179351423,-0.010422751886453455,0.6226097871510731,11.277299801455989,0.19589675711449372,-0.15690604292165833,-0.5047204743179379,-1.1466465658041034,0.7690078037904126,-0.5208348191369433
S-mcslope-rsi2<10-sma5+choch,S,mcslope,2,10,sma5+choch,IS,1570,0.5885350318471337,0.0020098947761516307,1.138407925933735,5.1210191082802545,0.0821656050955414,-0.05238256557646348,-0.3396820239571896,-0.3154978205769493,0.42394179894179895,-0.4995229038037109
S-mcslope-rsi2<10-sma5+choch,S,mcslope,2,10,sma5+choch,OOS,1684,0.5516627078384798,-0.004669811283398443,0.7151457731964885,5.393705463182898,0.10926365795724466,-0.06749862453372457,-0.3011571351651616,-0.5325347409643187,0.559866220735786,-0.39260072148604547
S-mcslope-rsi2<10-time5,S,mcslope,2,10,time5,IS,1555,0.5073954983922829,0.0038474105620504464,1.222998701296808,7.02572347266881,0.05144694533762058,-0.035824366140857156,-0.33669188220066104,-0.13627588079762956,0.5246031746031746,-0.5874753536623241
S-mcslope-rsi2<10-time5,S,mcslope,2,10,time5,OOS,1666,0.44837935174069626,-0.007043896522643885,0.6458270402786175,7.03781512605042,0.0666266506602641,-0.10917322825467302,-0.4021581989398998,-0.8259191016186935,0.67123745819398,-0.5046979773190247
S-mcslope-rsi2<15-sma5,S,mcslope,2,15,sma5,IS,2196,0.6056466302367942,0.0011082773257938112,1.070593730888179,5.6775956284153,0.08879781420765027,-0.06467469498699385,-0.3822467114207925,-0.31945524881021803,0.541005291005291,-0.550615831818236
S-mcslope-rsi2<15-sma5,S,mcslope,2,15,sma5,OOS,2291,0.5648188563945875,-0.005351988112245077,0.7017940057794768,5.845482322130074,0.12570929725010913,-0.08882327983605831,-0.3344693385640063,-0.5963725836961372,0.6539576365663321,-0.47776864830961563
S-mcslope-rsi2<15-rsi,S,mcslope,2,15,rsi,IS,2104,0.6074144486692015,-0.00042179887989773234,0.9782772464437055,7.260931558935361,0.11596958174904944,-0.10634507588663922,-0.4162298862592987,-0.5364871222357102,0.6052910052910053,-0.5692923863699568
S-mcslope-rsi2<15-rsi,S,mcslope,2,15,rsi,OOS,2201,0.558836892321672,-0.006708262775220848,0.6785635260571549,7.241253975465697,0.1522035438437074,-0.11759692130671506,-0.39330109291676074,-0.7930849302214834,0.7003344481605351,-0.4993616323306921
S-mcslope-rsi2<15-chan,S,mcslope,2,15,chan,IS,1866,0.4866023579849946,-0.005718265535221872,0.8004434144422972,11.766345123258306,0.1489817792068596,-0.1316564098909455,-0.4525779067745155,-0.6248768020928114,0.7227513227513227,-0.6741055397509427
S-mcslope-rsi2<15-chan,S,mcslope,2,15,chan,OOS,1960,0.46479591836734696,-0.01091086763401372,0.6162517929704904,11.43469387755102,0.18877551020408162,-0.17463264661672728,-0.5171819103331232,-1.2288493172942272,0.8139353400222967,-0.5944217544860666
S-mcslope-rsi2<15-sma5+choch,S,mcslope,2,15,sma5+choch,IS,2239,0.5810629745422063,0.00042450660617923935,1.0280514562232221,5.164359088878964,0.07949977668602054,-0.09083269314595255,-0.43463803255285727,-0.49857660187710184,0.5185185185185185,-0.5475275791200814
S-mcslope-rsi2<15-sma5+choch,S,mcslope,2,15,sma5+choch,OOS,2338,0.5483319076133447,-0.00455568801852327,0.7232721212916464,5.3053892215568865,0.10521813515825491,-0.07766538693834202,-0.29789923075463065,-0.519273752849794,0.6328874024526198,-0.4726616984187347
S-mcslope-rsi2<15-time5,S,mcslope,2,15,time5,IS,2182,0.4922089825847846,0.0023567136202349874,1.1310038225095107,7.0531622364802935,0.051329055912007336,-0.0526493523849918,-0.3834042193831567,-0.18242800494618233,0.6334656084656084,-0.6253341087628935
S-mcslope-rsi2<15-time5,S,mcslope,2,15,time5,OOS,2280,0.44166666666666665,-0.006932204045304853,0.6547530108137593,7.067543859649123,0.06885964912280702,-0.17075666790137944,-0.5162307455121107,-1.15371330231637,0.7393534002229654,-0.5828717961007368
S-mcslope-rsi3<5-sma5,S,mcslope,3,5,sma5,IS,68,0.6323529411764706,0.007630031842762519,1.5792133358429106,5.661764705882353,0.08823529411764706,0.017159023544549568,-0.03731881150652527,0.5414331089758213,0.03518518518518519,-0.1442928694132199
